"Date de réservation";"Début";"Fin";"Durée";"Salle";"Objet";"N° de l'organisateur";"Civilité";"Organisateur";"Type d'option";"Option";"Compte comptable";"Quantité";"Prix HT";"Taux de TVA";"Prix TTC";"Statut";"Type de document";"N° de document";"Date de document"
14/03/2025;09:00;18:00;"540";"Grande salle 9";;"13118";;"ASALEE ASSOCIATION";"CAT 3";"Salle 8 - 35 places - Journée";"70163";1;309;0 %;309;"Encaissée";"Facture";"F24250814";24/02/2025
14/03/2025;09:00;18:00;"540";"Petite salle 2";;"13374";;"MAGE ASSOCIATION";"CAT 3";"Salles 19 places - Journée";"70113";1;126;0 %;126;"Encaissée";"Devis";"D24250128";24/09/2024
14/03/2025;09:00;18:00;"540";"Petite salle 2";;"13374";;"MAGE ASSOCIATION";"CAT 3";"Salles 19 places - Journée";"70113";1;126;0 %;126;"Encaissée";"Facture";"F24250330";05/11/2024
14/03/2025;09:00;18:00;"540";"Petite salle 1";;"13374";;"MAGE ASSOCIATION";"CAT 3";"Salles 19 places - Journée";"70113";1;126;0 %;126;"Encaissée";"Devis";"D24250128";24/09/2024
14/03/2025;09:00;18:00;"540";"Petite salle 1";;"13374";;"MAGE ASSOCIATION";"CAT 3";"Salles 19 places - Journée";"70113";1;126;0 %;126;"Encaissée";"Facture";"F24250330";05/11/2024
14/03/2025;09:00;18:00;"540";"Petite salle 4";"8h30";"13374";;"MAGE ASSOCIATION";"CAT 3";"Salles 19 places - Journée";"70113";1;126;0 %;126;"Encaissée";"Devis";"D24250128";24/09/2024
14/03/2025;09:00;18:00;"540";"Petite salle 4";"8h30";"13374";;"MAGE ASSOCIATION";"CAT 3";"Salles 19 places - Journée";"70113";1;126;0 %;126;"Encaissée";"Facture";"F24250330";05/11/2024
14/03/2025;09:00;18:00;"540";"ANNEXE";"code 568355 Haut parleur à déposer";"11323";;"AFP ACP";"LE 86";"Annexe  journée";"70171";1;400;0 %;400;"Encaissée";"Devis";"D24250243";22/10/2024
14/03/2025;09:00;18:00;"540";"ANNEXE";"code 568355 Haut parleur à déposer";"11323";;"AFP ACP";"LE 86";"Annexe  journée";"70171";1;400;0 %;400;"Encaissée";"Facture";"F24250326";04/11/2024
14/03/2025;09:00;18:00;"540";"Salle Visio";;"13411";;"INSTITUT DE FORMATION EN COMPTABILITE ET GESTION CGS";"Materiel";"Forfait Vidéoprojecteur (1/2 journée)";"70952";1;37;0 %;37;"Encaissée";"Devis";"D24250637";14/02/2025
14/03/2025;09:00;18:00;"540";"Salle Visio";;"13411";;"INSTITUT DE FORMATION EN COMPTABILITE ET GESTION CGS";"Materiel";"Forfait Vidéoprojecteur (1/2 journée)";"70952";1;37;0 %;37;"Encaissée";"Facture";"F24250986";03/04/2025
14/03/2025;09:00;18:00;"540";"Salle Visio";;"13411";;"INSTITUT DE FORMATION EN COMPTABILITE ET GESTION CGS";"Z_Archives 24-25";"Salle 5 - 8 places - Journée";"70142";1;116;0 %;116;"Encaissée";"Facture";"F24250986";03/04/2025
14/03/2025;09:00;18:00;"540";"Salle Visio";;"13411";;"INSTITUT DE FORMATION EN COMPTABILITE ET GESTION CGS";"Z_Archives 24-25";"Salle 5 - 8 places - Journée";"70142";1;116;0 %;116;"Encaissée";"Devis";"D24250637";14/02/2025
14/03/2025;14:00;18:00;"240";"Salle Moyenne 7";;"11323";;"AFP ACP";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;63;0 %;63;"Encaissée";"Devis";"D24250272";04/11/2024
14/03/2025;14:00;18:00;"240";"Salle Moyenne 7";;"11323";;"AFP ACP";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;63;0 %;63;"Encaissée";"Facture";"F24250345";08/11/2024
14/03/2025;18:00;23:00;"300";"ANNEXE";;"11323";;"AFP ACP";"LE 86";"Annexe Soirée";"70171";1;100;0 %;100;"Encaissée";"Facture";"F24250589";16/01/2025
15/03/2025;08:45;11:45;"180";"Salle Moyenne 7";"de 9h00 à 12h";"13575";;"VINIYOGA BERNARD BOUANCHAUD";"CAT 2";"Salles 19 places - 1/2 journée";"70112";1;116;0 %;116;"Encaissée";"Devis";"D24250381";07/12/2024
15/03/2025;08:45;11:45;"180";"Salle Moyenne 7";"de 9h00 à 12h";"13575";;"VINIYOGA BERNARD BOUANCHAUD";"CAT 2";"Salles 19 places - 1/2 journée";"70112";1;116;0 %;116;"Encaissée";"Facture";"F24250504";17/12/2024
15/03/2025;08:45;11:45;"180";"Salle Moyenne 7";"de 9h00 à 12h";"13575";;"VINIYOGA BERNARD BOUANCHAUD";"CAT 2";"Salles 19 places - 1/2 journée";"70112";1;116;0 %;116;"Encaissée";"Avoir";"A24250066";17/12/2024
15/03/2025;08:45;11:45;"180";"Salle Moyenne 7";"de 9h00 à 12h";"13575";;"VINIYOGA BERNARD BOUANCHAUD";"CAT 2";"Salles 19 places - 1/2 journée";"70112";1;116;0 %;116;"Encaissée";"Facture";"F24250505";17/12/2024
15/03/2025;09:00;13:00;"240";"Salle Moyenne 8";;"10411";;"AFAT CG  AMITIEES FRANCO TIBETAINE";"CAT 3";"Adhésion 2025";"7003";1;40;0 %;40;"Encaissée";"Devis";"D24250518";20/01/2025
15/03/2025;09:00;13:00;"240";"Salle Moyenne 8";;"10411";;"AFAT CG  AMITIEES FRANCO TIBETAINE";"CAT 3";"Adhésion 2025";"7003";1;40;0 %;40;"Encaissée";"Facture";"F24250623";21/01/2025
15/03/2025;09:00;19:00;"600";"Grande salle 9";;"13182";;"APA AUTOBIOGRAPHIE ET LE PATRIMOINE AUTOBIOGRAPHIQUE";"CAT 3";"Adhésion 2025";"7003";1;40;0 %;40;"Encaissée";"Devis";"D24250119";23/09/2024
15/03/2025;09:00;18:00;"540";"Petite salle 4";"VIDEOPROJ";"11285";;"MASF";"CAT 3";"Adhésion 2025";"7003";1;40;0 %;40;"Encaissée";"Devis";"D24250460";09/01/2025
15/03/2025;09:00;19:00;"600";"Grande salle 9";;"13182";;"APA AUTOBIOGRAPHIE ET LE PATRIMOINE AUTOBIOGRAPHIQUE";"CAT 3";"Adhésion 2025";"7003";1;40;0 %;40;"Encaissée";"Facture";"F24250135";25/09/2024
15/03/2025;09:00;18:00;"540";"Petite salle 4";"VIDEOPROJ";"11285";;"MASF";"CAT 3";"Adhésion 2025";"7003";1;40;0 %;40;"Encaissée";"Facture";"F24250563";10/01/2025
15/03/2025;09:00;13:00;"240";"Salle Moyenne 8";;"10411";;"AFAT CG  AMITIEES FRANCO TIBETAINE";"CAT 3";"Salle 8 - 35 places - 1/2 Journée";"70163";1;161;0 %;161;"Encaissée";"Devis";"D24250518";20/01/2025
15/03/2025;09:00;13:00;"240";"Salle Moyenne 8";;"10411";;"AFAT CG  AMITIEES FRANCO TIBETAINE";"CAT 3";"Salle 8 - 35 places - 1/2 Journée";"70163";1;161;0 %;161;"Encaissée";"Facture";"F24250623";21/01/2025
15/03/2025;09:00;19:00;"600";"Grande salle 9";;"13182";;"APA AUTOBIOGRAPHIE ET LE PATRIMOINE AUTOBIOGRAPHIQUE";"CAT 3";"Salle 9 - 175 places - Journée";"70133";1;958;0 %;958;"Encaissée";"Facture";"F24250135";25/09/2024
15/03/2025;09:00;19:00;"600";"Grande salle 9";;"13182";;"APA AUTOBIOGRAPHIE ET LE PATRIMOINE AUTOBIOGRAPHIQUE";"CAT 3";"Salle 9 - 175 places - Journée";"70133";1;958;0 %;958;"Encaissée";"Devis";"D24250119";23/09/2024
15/03/2025;09:00;18:00;"540";"Petite salle 4";"VIDEOPROJ";"11285";;"MASF";"CAT 3";"Salles 19 places - 1/2 journée";"70113";1;65;0 %;65;"Encaissée";"Devis";"D24250460";09/01/2025
15/03/2025;09:00;18:00;"540";"Petite salle 4";"VIDEOPROJ";"11285";;"MASF";"CAT 3";"Salles 19 places - 1/2 journée";"70113";1;65;0 %;65;"Encaissée";"Facture";"F24250563";10/01/2025
15/03/2025;09:00;13:00;"240";"Salle Visio";;"2916";;"PRCF RENAISSANCE COMMUNISTE";"CAT 3";"Salles 19 places - 1/2 journée";"70113";1;65;0 %;65;"Encaissée";"Devis";"D24250691";28/02/2025
15/03/2025;09:00;13:00;"240";"Salle Visio";;"2916";;"PRCF RENAISSANCE COMMUNISTE";"CAT 3";"Salles 19 places - 1/2 journée";"70113";1;65;0 %;65;"Encaissée";"Facture";"F24250857";01/03/2025
15/03/2025;09:00;18:00;"540";"Petite salle 2";;"11348";;"SEQUENCES 7";"CAT 3";"Salles 19 places - Journée";"70113";1;126;0 %;126;"Encaissée";"Devis";"D24250311";15/11/2024
15/03/2025;09:00;18:00;"540";"Petite salle 2";;"11348";;"SEQUENCES 7";"CAT 3";"Salles 19 places - Journée";"70113";1;126;0 %;126;"Encaissée";"Facture";"F24250386";18/11/2024
15/03/2025;09:00;19:00;"600";"ANNEXE";"code 568355";"11323";;"AFP ACP";"LE 86";"Annexe  journée";"70171";1;400;0 %;400;"Encaissée";"Devis";"D24250243";22/10/2024
15/03/2025;09:00;19:00;"600";"ANNEXE";"code 568355";"11323";;"AFP ACP";"LE 86";"Annexe  journée";"70171";1;400;0 %;400;"Encaissée";"Facture";"F24250327";04/11/2024
15/03/2025;12:00;13:30;"90";"Salle Moyenne 7";"Salle Moyenne";"2121";;"NA ABSTINENTS";"Z_Arch23-24";"Salle 8 - 40 places - 1/2 Journée";"70123";0,4;156;0 %;156;"Encaissée";"Facture";"F24250977";03/04/2025
15/03/2025;14:00;18:00;"240";"Salle Moyenne 8";;"12709";;"LES ZINZIS DE LA MARAHOUE";"CAT 3";"Salle 8 - 35 places - 1/2 Journée";"70163";1;161;0 %;161;"Encaissée";"Facture";"F24250609";18/01/2025
15/03/2025;14:00;18:00;"240";"Salle Visio";;"13510";;"AWANE GOTIBO EUROPE";"CAT 3";"Salles 19 places - 1/2 journée";"70113";1;65;0 %;65;"Encaissée";"Facture";"F24250878";07/03/2025
15/03/2025;14:00;18:00;"240";"Petite salle 1";"Réunion associative";"3361";;"AREF  EBIMPE";"CAT 3";"Salles 19 places - 1/2 journée";"70113";1;65;0 %;65;"Encaissée";"Facture";"F24250604";18/01/2025
15/03/2025;14:00;18:00;"240";"Salle Visio";;"13510";;"AWANE GOTIBO EUROPE";"CAT 3";"Salles 19 places - 1/2 journée";"70113";1;65;0 %;65;"Encaissée";"Devis";"D24250701";05/03/2025
15/03/2025;19:00;23:00;"240";"Salle Moyenne 7";"(Réservation)";"13109";;"ATELDET FRANCE SOLIDARITÉ";"CAT 3";"Salle 7 - 70 places - 1/2 Journée";"70123";1;161;0 %;161;"Encaissée";"Facture";"F24250349";09/11/2024
15/03/2025;19:00;23:00;"240";"ANNEXE";;"11323";;"AFP ACP";"LE 86";"Annexe Soirée";"70171";1;400;0 %;400;"Encaissée";"Devis";"D24250273";04/11/2024
15/03/2025;19:00;23:00;"240";"ANNEXE";;"11323";;"AFP ACP";"LE 86";"Annexe Soirée";"70171";1;400;0 %;400;"Encaissée";"Facture";"F24250345";08/11/2024
16/03/2025;09:00;13:00;"240";"Petite salle 4";;"13379";;"EASYSTUDIES";"CAT 3";"Salles 19 places - 1/2 journée";"70113";1;65;0 %;65;"Encaissée";"Facture";"F24250979";03/04/2025
16/03/2025;09:00;13:00;"240";"Ancienne Petite salle 3";;"13379";;"EASYSTUDIES";"Z_Archives 24-25";"Salle 5 - 8 places - 1/2 journée";"70143";1;39;0 %;39;"Encaissée";"Facture";"F24250979";03/04/2025
16/03/2025;11:30;13:00;"90";"Petite salle 2";;"2264";;"NA ETAPE";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;26;0 %;26;"Encaissée";"Facture";"F24250978";03/04/2025
16/03/2025;12:00;13:30;"90";"Salle Moyenne 8";;"2264";;"NA ETAPE";"CAT 3";"Salle 8 - 35 places - 1/2 Journée";"70163";1;64,4;0 %;64,4;"Encaissée";"Facture";"F24250978";03/04/2025
16/03/2025;13:45;17:45;"240";"Salle Visio";;"10614";;"PHONIE-GRAPHIE";"CAT 3";"Adhésion 2025";"7003";1;40;0 %;40;"Encaissée";"Devis";"D23240967";16/07/2024
16/03/2025;13:45;17:45;"240";"Salle Visio";;"10614";;"PHONIE-GRAPHIE";"CAT 3";"Adhésion 2025";"7003";1;40;0 %;40;"Encaissée";"Devis";"D24250705";05/03/2025
16/03/2025;13:45;17:45;"240";"Salle Visio";;"10614";;"PHONIE-GRAPHIE";"CAT 3";"Adhésion 2025";"7003";1;40;0 %;40;"Encaissée";"Facture";"F24250909";13/03/2025
16/03/2025;13:45;17:45;"240";"Salle Visio";;"10614";;"PHONIE-GRAPHIE";"CAT 3";"Salle Visio - 19 places - 1/2 journée";"70153";1;138;0 %;138;"Encaissée";"Devis";"D23240967";16/07/2024
16/03/2025;13:45;17:45;"240";"Salle Visio";;"10614";;"PHONIE-GRAPHIE";"CAT 3";"Salle Visio - 19 places - 1/2 journée";"70153";1;138;0 %;138;"Encaissée";"Devis";"D24250705";05/03/2025
16/03/2025;13:45;17:45;"240";"Salle Visio";;"10614";;"PHONIE-GRAPHIE";"CAT 3";"Salle Visio - 19 places - 1/2 journée";"70153";1;138;0 %;138;"Encaissée";"Facture";"F24250909";13/03/2025
16/03/2025;14:00;18:00;"240";"Salle Moyenne 7";;"13412";;"ARSP ASSOCIATION DES RESSORTISSANTS DE SAMECOUTA A PARIS";"CAT 3";"Salle 7 - 70 places - 1/2 Journée";"70123";1;161;0 %;161;"Encaissée";"Facture";"F24250354";10/11/2024
16/03/2025;14:00;18:00;"240";"Salle Moyenne 8";"salle 8";"12085";;"AAF AMICALE DES AKYES DE FRANCE";"CAT 3";"Salle 8 - 35 places - 1/2 Journée";"70163";1;161;0 %;161;"Encaissée";"Facture";"F24250569";12/01/2025
16/03/2025;14:00;18:30;"270";"Grande salle 9";;"13363";;"HIDAYA 59";"Z_Arch23-24";"Salle 9 - 175 places - 1/2 journée";"70133";1;471;0 %;471;"Encaissée";"Devis";"D24250024";02/09/2024
16/03/2025;14:00;18:30;"270";"Grande salle 9";;"13363";;"HIDAYA 59";"Z_Arch23-24";"Salle 9 - 175 places - 1/2 journée";"70133";1;471;0 %;471;"Encaissée";"Facture";"F24250141";26/09/2024
17/03/2025;08:45;17:45;"540";"Petite salle 2";"accueil 8h30";"13617";;"INSTITUT DES ETUDES SPECIALISEES";"CAT 2";"Salles 19 places - Journée";"70112";1;218;0 %;218;"Encaissée";"Facture";"F24250868";04/03/2025
17/03/2025;09:00;10:15;"75";"RESA ANNULEES";"(Nouvelle)";"13617";;"INSTITUT DES ETUDES SPECIALISEES";"CAT 2";"Adhésion 2025";"7002";1;80;0 %;80;"Annulée";"Devis";"D24250549";27/01/2025
17/03/2025;09:00;10:15;"75";"RESA ANNULEES";"(Nouvelle)";"13617";;"INSTITUT DES ETUDES SPECIALISEES";"CAT 2";"Adhésion 2025";"7002";1;80;0 %;80;"Annulée";"Devis";"D24250548";27/01/2025
17/03/2025;09:00;10:15;"75";"RESA ANNULEES";"(Nouvelle)";"13617";;"INSTITUT DES ETUDES SPECIALISEES";"Z_Archives 24-25";"Salle 5 - 8 places - Journée";"70142";1;116;0 %;116;"Annulée";"Devis";"D24250549";27/01/2025
17/03/2025;09:00;10:15;"75";"RESA ANNULEES";"(Nouvelle)";"13617";;"INSTITUT DES ETUDES SPECIALISEES";"Z_Archives 24-25";"Salle 5 - 8 places - Journée";"70142";1;116;0 %;116;"Annulée";"Devis";"D24250548";27/01/2025
17/03/2025;10:45;12:00;"75";"RESA ANNULEES";"accueil 8h30";"13617";;"INSTITUT DES ETUDES SPECIALISEES";"Z_Archives 24-25";"Salle 5 - 8 places - Journée";"70142";1;116;0 %;116;"Annulée";"Facture";"F24250763";11/02/2025
17/03/2025;10:45;12:00;"75";"RESA ANNULEES";"accueil 8h30";"13617";;"INSTITUT DES ETUDES SPECIALISEES";"Z_Archives 24-25";"Salle 5 - 8 places - Journée";"70142";1;116;0 %;116;"Annulée";"Avoir";"A24250119";04/03/2025
17/03/2025;10:45;12:00;"75";"RESA ANNULEES";"accueil 8h30";"13617";;"INSTITUT DES ETUDES SPECIALISEES";"Z_Archives 24-25";"Salle 5 - 8 places - Journée";"70142";1;116;0 %;116;"Annulée";"Devis";"D24250576";03/02/2025
17/03/2025;10:45;12:00;"75";"RESA ANNULEES";"accueil 8h30";"13617";;"INSTITUT DES ETUDES SPECIALISEES";"Z_Archives 24-25";"Salle 5 - 8 places - Journée";"70142";1;116;0 %;116;"Annulée";"Devis";"D24250610";07/02/2025
17/03/2025;13:30;17:30;"240";"Petite salle 1";"(Nouvelle)";"12919";;"SOLUTION SOLIDARITE ET INCLUSION";"CAT 3";"Adhésion 2025";"7003";1;40;0 %;40;"Encaissée";"Devis";"D24250520";20/01/2025
17/03/2025;13:30;17:30;"240";"Petite salle 1";"(Nouvelle)";"12919";;"SOLUTION SOLIDARITE ET INCLUSION";"CAT 3";"Adhésion 2025";"7003";1;40;0 %;40;"Encaissée";"Facture";"F24250620";21/01/2025
17/03/2025;13:30;17:30;"240";"Petite salle 1";"(Nouvelle)";"12919";;"SOLUTION SOLIDARITE ET INCLUSION";"CAT 3";"Salles 19 places - 1/2 journée";"70113";1;65;0 %;65;"Encaissée";"Devis";"D24250520";20/01/2025
17/03/2025;13:30;17:30;"240";"Petite salle 1";"(Nouvelle)";"12919";;"SOLUTION SOLIDARITE ET INCLUSION";"CAT 3";"Salles 19 places - 1/2 journée";"70113";1;65;0 %;65;"Encaissée";"Facture";"F24250620";21/01/2025
18/03/2025;08:00;08:45;"45";"RESA ANNULEES";"Videoproj";"1810";;"COP 43 AVENUE PHILIPPE AUGUSTE";"CAT 1";"Adhesion 2025";"7001";1;47;0 %;47;"Annulée";"Avoir";"A24250008";12/09/2024
18/03/2025;08:00;08:45;"45";"RESA ANNULEES";"Videoproj";"1810";;"COP 43 AVENUE PHILIPPE AUGUSTE";"CAT 1";"Adhesion 2025";"7001";1;47;0 %;47;"Annulée";"Facture";"F24250044";09/09/2024
18/03/2025;08:00;08:45;"45";"RESA ANNULEES";"Videoproj";"1810";;"COP 43 AVENUE PHILIPPE AUGUSTE";"Materiel";"Forfait Vidéoprojecteur (1/2 journée)";"70952";1;37;0 %;37;"Annulée";"Facture";"F24250044";09/09/2024
18/03/2025;08:00;08:45;"45";"RESA ANNULEES";"Videoproj";"1810";;"COP 43 AVENUE PHILIPPE AUGUSTE";"Materiel";"Forfait Vidéoprojecteur (1/2 journée)";"70952";1;37;0 %;37;"Annulée";"Avoir";"A24250008";12/09/2024
18/03/2025;08:00;08:45;"45";"RESA ANNULEES";"Videoproj";"1810";;"COP 43 AVENUE PHILIPPE AUGUSTE";"Z_Arch23-24";"Salle 8 - 40 places - 1/2 journée";"70121";1;361;0 %;361;"Annulée";"Facture";"F24250044";09/09/2024
18/03/2025;08:00;08:45;"45";"RESA ANNULEES";"Videoproj";"1810";;"COP 43 AVENUE PHILIPPE AUGUSTE";"Z_Arch23-24";"Salle 8 - 40 places - 1/2 journée";"70121";1;361;0 %;361;"Annulée";"Avoir";"A24250008";12/09/2024
18/03/2025;09:00;18:00;"540";"Ancienne Petite salle 3";;"13617";;"INSTITUT DES ETUDES SPECIALISEES";"CAT 2";"Adhésion 2025";"7002";1;80;0 %;80;"Encaissée";"Devis";"D24250576";03/02/2025
18/03/2025;09:00;18:00;"540";"Ancienne Petite salle 3";;"13617";;"INSTITUT DES ETUDES SPECIALISEES";"CAT 2";"Adhésion 2025";"7002";1;80;0 %;80;"Encaissée";"Devis";"D24250610";07/02/2025
18/03/2025;09:00;18:00;"540";"Ancienne Petite salle 3";;"13617";;"INSTITUT DES ETUDES SPECIALISEES";"CAT 2";"Adhésion 2025";"7002";1;80;0 %;80;"Encaissée";"Facture";"F24250763";11/02/2025
18/03/2025;09:00;18:00;"540";"Petite salle 4";"Pas venu le matin";"11698";;"CFDT CONSTRUCTION ET BOIS";"CAT 3";"Salles 19 places - Journée";"70113";1;126;0 %;126;"Encaissée";"Devis";"D24250671";26/02/2025
18/03/2025;09:00;18:00;"540";"Petite salle 4";"Pas venu le matin";"11698";;"CFDT CONSTRUCTION ET BOIS";"CAT 3";"Salles 19 places - Journée";"70113";1;126;0 %;126;"Encaissée";"Facture";"F24250835";27/02/2025
18/03/2025;09:00;18:00;"540";"Petite salle 1";;"12919";;"SOLUTION SOLIDARITE ET INCLUSION";"CAT 3";"Salles 19 places - Journée";"70113";1;126;0 %;126;"Encaissée";"Devis";"D24250520";20/01/2025
18/03/2025;09:00;18:00;"540";"Petite salle 1";;"12919";;"SOLUTION SOLIDARITE ET INCLUSION";"CAT 3";"Salles 19 places - Journée";"70113";1;126;0 %;126;"Encaissée";"Facture";"F24250620";21/01/2025
18/03/2025;09:00;18:00;"540";"Ancienne Petite salle 3";;"13617";;"INSTITUT DES ETUDES SPECIALISEES";"Z_Archives 24-25";"Salle 5 - 8 places - Journée";"70142";1;116;0 %;116;"Encaissée";"Devis";"D24250576";03/02/2025
18/03/2025;09:00;18:00;"540";"Ancienne Petite salle 3";;"13617";;"INSTITUT DES ETUDES SPECIALISEES";"Z_Archives 24-25";"Salle 5 - 8 places - Journée";"70142";1;116;0 %;116;"Encaissée";"Devis";"D24250610";07/02/2025
18/03/2025;09:00;18:00;"540";"Ancienne Petite salle 3";;"13617";;"INSTITUT DES ETUDES SPECIALISEES";"Z_Archives 24-25";"Salle 5 - 8 places - Journée";"70142";1;116;0 %;116;"Encaissée";"Facture";"F24250763";11/02/2025
18/03/2025;09:30;10:45;"75";"RESA ANNULEES";"(Réservation)";"1810";;"COP 43 AVENUE PHILIPPE AUGUSTE";"CAT 1";"Adhesion 2025";"7001";1;47;0 %;47;"Annulée";"Facture";"F24250043";09/09/2024
18/03/2025;09:30;10:45;"75";"RESA ANNULEES";"(Réservation)";"1810";;"COP 43 AVENUE PHILIPPE AUGUSTE";"CAT 1";"Adhesion 2025";"7001";1;47;0 %;47;"Annulée";"Avoir";"A24250005";09/09/2024
18/03/2025;09:30;10:45;"75";"RESA ANNULEES";"(Réservation)";"1810";;"COP 43 AVENUE PHILIPPE AUGUSTE";"Z_Arch23-24";"Salle 8 - 40 places - 1/2 journée";"70121";1;361;0 %;361;"Annulée";"Facture";"F24250043";09/09/2024
18/03/2025;09:30;10:45;"75";"RESA ANNULEES";"(Réservation)";"1810";;"COP 43 AVENUE PHILIPPE AUGUSTE";"Z_Arch23-24";"Salle 8 - 40 places - 1/2 journée";"70121";1;361;0 %;361;"Annulée";"Avoir";"A24250005";09/09/2024
18/03/2025;11:15;15:15;"240";"RESA ANNULEES";;"13546";;"FNMJI";"CAT 3";"Adhésion 2025";"7003";1;40;0 %;40;"Annulée";"Devis";"D24250414";16/12/2024
18/03/2025;11:15;15:15;"240";"RESA ANNULEES";;"13546";;"FNMJI";"CAT 3";"Adhésion 2025";"7003";1;40;0 %;40;"Annulée";"Facture";"F24250580";14/01/2025
18/03/2025;11:15;15:15;"240";"RESA ANNULEES";;"13546";;"FNMJI";"CAT 3";"Adhésion 2025";"7003";1;40;0 %;40;"Annulée";"Avoir";"A24250072";17/01/2025
18/03/2025;11:15;15:15;"240";"RESA ANNULEES";;"13546";;"FNMJI";"CAT 3";"Salle 7 - 70 places - 1/2 Journée";"70123";1;161;0 %;161;"Annulée";"Devis";"D24250414";16/12/2024
18/03/2025;11:15;15:15;"240";"RESA ANNULEES";;"13546";;"FNMJI";"CAT 3";"Salle 7 - 70 places - 1/2 Journée";"70123";1;161;0 %;161;"Annulée";"Facture";"F24250580";14/01/2025
18/03/2025;11:15;15:15;"240";"RESA ANNULEES";;"13546";;"FNMJI";"CAT 3";"Salle 7 - 70 places - 1/2 Journée";"70123";1;161;0 %;161;"Annulée";"Avoir";"A24250072";17/01/2025
18/03/2025;11:15;15:15;"240";"RESA ANNULEES";;"13546";;"FNMJI";"Materiel";"Forfait Vidéoprojecteur (1/2 journée)";"70952";1;37;0 %;37;"Annulée";"Facture";"F24250580";14/01/2025
18/03/2025;11:15;15:15;"240";"RESA ANNULEES";;"13546";;"FNMJI";"Materiel";"Forfait Vidéoprojecteur (1/2 journée)";"70952";1;37;0 %;37;"Annulée";"Avoir";"A24250072";17/01/2025
18/03/2025;11:15;15:15;"240";"RESA ANNULEES";;"13546";;"FNMJI";"Materiel";"Forfait Vidéoprojecteur (1/2 journée)";"70952";1;37;0 %;37;"Annulée";"Devis";"D24250414";16/12/2024
18/03/2025;13:45;17:45;"240";"Salle Visio";;"11698";;"CFDT CONSTRUCTION ET BOIS";"CAT 3";"Adhésion 2025";"7003";1;40;0 %;40;"Encaissée";"Devis";"D24250650";17/02/2025
18/03/2025;13:45;17:45;"240";"Salle Visio";;"11698";;"CFDT CONSTRUCTION ET BOIS";"CAT 3";"Adhésion 2025";"7003";1;40;0 %;40;"Encaissée";"Facture";"F24250792";17/02/2025
18/03/2025;13:45;17:45;"240";"Salle Visio";;"11698";;"CFDT CONSTRUCTION ET BOIS";"CAT 3";"Salles 19 places - 1/2 journée";"70113";1;65;0 %;65;"Encaissée";"Devis";"D24250650";17/02/2025
18/03/2025;13:45;17:45;"240";"Salle Visio";;"11698";;"CFDT CONSTRUCTION ET BOIS";"CAT 3";"Salles 19 places - 1/2 journée";"70113";1;65;0 %;65;"Encaissée";"Facture";"F24250792";17/02/2025
18/03/2025;14:00;18:00;"240";"Salle Moyenne 7";"salle 7";"13543";;"FMJI-IDF";"CAT 3";"Adhésion 2025";"7003";1;40;0 %;40;"Encaissée";"Facture";"F24250597";17/01/2025
18/03/2025;14:00;18:00;"240";"Salle Moyenne 7";"salle 7";"13543";;"FMJI-IDF";"CAT 3";"Salle 7 - 70 places - 1/2 Journée";"70123";1;161;0 %;161;"Encaissée";"Facture";"F24250597";17/01/2025
18/03/2025;14:00;18:00;"240";"Salle Moyenne 7";"salle 7";"13543";;"FMJI-IDF";"Materiel";"Forfait Vidéoprojecteur (1/2 journée)";"70952";1;37;0 %;37;"Encaissée";"Facture";"F24250597";17/01/2025
18/03/2025;15:30;15:45;"15";"RESA ANNULEES";;"11698";;"CFDT CONSTRUCTION ET BOIS";"CAT 3";"Salles 19 places - Journée";"70113";1;126;0 %;126;"Annulée";"Facture";"F24250829";26/02/2025
18/03/2025;15:30;15:45;"15";"RESA ANNULEES";;"11698";;"CFDT CONSTRUCTION ET BOIS";"CAT 3";"Salles 19 places - Journée";"70113";1;126;0 %;126;"Annulée";"Avoir";"A24250113";26/02/2025
18/03/2025;16:00;17:30;"90";"RESA ANNULEES";"(Nouvelle)";"13617";;"INSTITUT DES ETUDES SPECIALISEES";"Z_Archives 24-25";"Salle 5 - 8 places - Journée";"70142";1;116;0 %;116;"Annulée";"Devis";"D24250548";27/01/2025
18/03/2025;16:00;17:30;"90";"RESA ANNULEES";"(Nouvelle)";"13617";;"INSTITUT DES ETUDES SPECIALISEES";"Z_Archives 24-25";"Salle 5 - 8 places - Journée";"70142";1;116;0 %;116;"Annulée";"Devis";"D24250549";27/01/2025
18/03/2025;18:00;18:45;"45";"RESA ANNULEES";"salle 7";"10537";;"COP 97 AVENUE PHILIPPE AUGUSTE";"CAT 1";"Adhesion 2025";"7001";1;47;0 %;47;"Annulée";"Facture";"F24250424";25/11/2024
18/03/2025;18:00;18:45;"45";"RESA ANNULEES";"salle 7";"10537";;"COP 97 AVENUE PHILIPPE AUGUSTE";"CAT 1";"Adhesion 2025";"7001";1;47;0 %;47;"Annulée";"Avoir";"A24250098";12/02/2025
18/03/2025;18:00;18:45;"45";"RESA ANNULEES";"salle 7";"10537";;"COP 97 AVENUE PHILIPPE AUGUSTE";"CAT 1";"Salle 8 - 35 places - 1/2 journée";"70161";1;372;0 %;372;"Annulée";"Facture";"F24250424";25/11/2024
